index,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,camera,image_path
90,0.3636,0.1948,0.1963,1.2945,0.6166,-1.0997,20.83,11.16,11.25,74.17,35.33,-63.01,cam0,images/cam0/000090.png
90,0.3636,0.1948,0.1963,1.2945,0.6166,-1.0997,20.83,11.16,11.25,74.17,35.33,-63.01,cam3,images/cam3/000090.png
91,-0.1948,-0.0674,-0.092,1.2102,-0.8988,-1.264,-11.16,-3.86,-5.27,69.34,-51.5,-72.42,cam0,images/cam0/000091.png
91,-0.1948,-0.0674,-0.092,1.2102,-0.8988,-1.264,-11.16,-3.86,-5.27,69.34,-51.5,-72.42,cam3,images/cam3/000091.png
92,1.0338,-0.4892,1.3099,-0.3896,-0.7454,-0.9463,59.23,-28.03,75.05,-22.32,-42.71,-54.22,cam0,images/cam0/000092.png
92,1.0338,-0.4892,1.3099,-0.3896,-0.7454,-0.9463,59.23,-28.03,75.05,-22.32,-42.71,-54.22,cam3,images/cam3/000092.png
93,-0.4508,0.6257,-0.1778,1.2608,0.2009,0.2761,-25.83,35.85,-10.19,72.24,11.51,15.82,cam0,images/cam0/000093.png
93,-0.4508,0.6257,-0.1778,1.2608,0.2009,0.2761,-25.83,35.85,-10.19,72.24,11.51,15.82,cam3,images/cam3/000093.png
94,0.9111,0.319,0.8652,0.77,-0.2976,0.4417,52.2,18.28,49.57,44.12,-17.05,25.31,cam0,images/cam0/000094.png
94,0.9111,0.319,0.8652,0.77,-0.2976,0.4417,52.2,18.28,49.57,44.12,-17.05,25.31,cam3,images/cam3/000094.png
95,1.0001,-0.5107,-0.5016,-0.8114,-0.0873,-0.1073,57.3,-29.26,-28.74,-46.49,-5.0,-6.15,cam0,images/cam0/000095.png
95,1.0001,-0.5107,-0.5016,-0.8114,-0.0873,-0.1073,57.3,-29.26,-28.74,-46.49,-5.0,-6.15,cam3,images/cam3/000095.png
96,0.4033,0.3787,-0.8467,-0.6426,0.1702,-0.3098,23.11,21.7,-48.51,-36.82,9.75,-17.75,cam0,images/cam0/000096.png
96,0.4033,0.3787,-0.8467,-0.6426,0.1702,-0.3098,23.11,21.7,-48.51,-36.82,9.75,-17.75,cam3,images/cam3/000096.png
97,0.2929,0.9264,-0.3697,0.029,1.2762,0.4677,16.78,53.08,-21.18,1.66,73.12,26.8,cam0,images/cam0/000097.png
97,0.2929,0.9264,-0.3697,0.029,1.2762,0.4677,16.78,53.08,-21.18,1.66,73.12,26.8,cam3,images/cam3/000097.png
98,0.2899,0.3297,-0.2545,-0.7179,-0.0276,0.1241,16.61,18.89,-14.58,-41.13,-1.58,7.11,cam0,images/cam0/000098.png
98,0.2899,0.3297,-0.2545,-0.7179,-0.0276,0.1241,16.61,18.89,-14.58,-41.13,-1.58,7.11,cam3,images/cam3/000098.png
99,0.0475,-0.2438,-0.454,-1.1167,-0.8927,-0.4786,2.72,-13.97,-26.01,-63.98,-51.15,-27.42,cam0,images/cam0/000099.png
99,0.0475,-0.2438,-0.454,-1.1167,-0.8927,-0.4786,2.72,-13.97,-26.01,-63.98,-51.15,-27.42,cam3,images/cam3/000099.png
100,-0.3328,-0.454,-1.1381,-0.1089,0.437,-0.7929,-19.07,-26.01,-65.21,-6.24,25.04,-45.43,cam0,images/cam0/000100.png
100,-0.3328,-0.454,-1.1381,-0.1089,0.437,-0.7929,-19.07,-26.01,-65.21,-6.24,25.04,-45.43,cam3,images/cam3/000100.png
101,0.9463,-0.2852,-0.503,0.3573,0.9034,0.8866,54.22,-16.34,-28.82,20.47,51.76,50.8,cam0,images/cam0/000101.png
101,0.9463,-0.2852,-0.503,0.3573,0.9034,0.8866,54.22,-16.34,-28.82,20.47,51.76,50.8,cam3,images/cam3/000101.png
102,1.0645,-0.9817,0.3819,0.0168,0.8943,-0.4126,60.99,-56.25,21.88,0.96,51.24,-23.64,cam0,images/cam0/000102.png
102,1.0645,-0.9817,0.3819,0.0168,0.8943,-0.4126,60.99,-56.25,21.88,0.96,51.24,-23.64,cam3,images/cam3/000102.png
103,0.2361,-1.1795,0.0949,0.4171,0.3204,-0.4341,13.53,-67.58,5.44,23.9,18.36,-24.87,cam0,images/cam0/000103.png
103,0.2361,-1.1795,0.0949,0.4171,0.3204,-0.4341,13.53,-67.58,5.44,23.9,18.36,-24.87,cam3,images/cam3/000103.png
104,-1.0369,-0.8435,-0.9924,1.0353,-0.3374,0.7608,-59.41,-48.33,-56.86,59.32,-19.33,43.59,cam0,images/cam0/000104.png
104,-1.0369,-0.8435,-0.9924,1.0353,-0.3374,0.7608,-59.41,-48.33,-56.86,59.32,-19.33,43.59,cam3,images/cam3/000104.png
105,-0.9908,-0.5629,-0.8144,-0.632,0.4739,0.994,-56.77,-32.25,-46.66,-36.21,27.15,56.95,cam0,images/cam0/000105.png
105,-0.9908,-0.5629,-0.8144,-0.632,0.4739,0.994,-56.77,-32.25,-46.66,-36.21,27.15,56.95,cam3,images/cam3/000105.png
106,-0.6042,0.4524,0.0997,-0.1058,0.0689,-0.0075,-34.62,25.92,5.71,-6.06,3.95,-0.43,cam0,images/cam0/000106.png
106,-0.6042,0.4524,0.0997,-0.1058,0.0689,-0.0075,-34.62,25.92,5.71,-6.06,3.95,-0.43,cam3,images/cam3/000106.png
107,0.9786,0.6657,0.77,-0.6105,-0.029,0.0382,56.07,38.14,44.12,-34.98,-1.66,2.19,cam0,images/cam0/000107.png
107,0.9786,0.6657,0.77,-0.6105,-0.029,0.0382,56.07,38.14,44.12,-34.98,-1.66,2.19,cam3,images/cam3/000107.png
108,1.0859,-0.1012,-0.1026,-0.2608,-0.2346,0.3758,62.22,-5.8,-5.88,-14.94,-13.44,21.53,cam0,images/cam0/000108.png
108,1.0859,-0.1012,-0.1026,-0.2608,-0.2346,0.3758,62.22,-5.8,-5.88,-14.94,-13.44,21.53,cam3,images/cam3/000108.png
109,1.0123,0.4386,-0.75,0.6535,0.7669,-0.8268,58.0,25.13,-42.97,37.44,43.94,-47.37,cam0,images/cam0/000109.png
109,1.0123,0.4386,-0.75,0.6535,0.7669,-0.8268,58.0,25.13,-42.97,37.44,43.94,-47.37,cam3,images/cam3/000109.png
110,-0.5123,0.4616,0.9418,-0.2868,-0.5859,0.7179,-29.35,26.45,53.96,-16.43,-33.57,41.13,cam0,images/cam0/000110.png
110,-0.5123,0.4616,0.9418,-0.2868,-0.5859,0.7179,-29.35,26.45,53.96,-16.43,-33.57,41.13,cam3,images/cam3/000110.png
111,0.3588,-0.2944,1.0599,0.1778,-0.7346,0.2669,20.56,-16.87,60.73,10.19,-42.09,15.29,cam0,images/cam0/000111.png
111,0.3588,-0.2944,1.0599,0.1778,-0.7346,0.2669,20.56,-16.87,60.73,10.19,-42.09,15.29,cam3,images/cam3/000111.png
112,1.2041,-0.5276,0.2592,0.2025,0.0443,-0.6212,68.99,-30.23,14.85,11.6,2.54,-35.59,cam0,images/cam0/000112.png
112,1.2041,-0.5276,0.2592,0.2025,0.0443,-0.6212,68.99,-30.23,14.85,11.6,2.54,-35.59,cam3,images/cam3/000112.png
113,1.1151,0.5353,-0.7285,-0.0812,0.9678,-0.233,63.89,30.67,-41.74,-4.65,55.45,-13.35,cam0,images/cam0/000113.png
113,1.1151,0.5353,-0.7285,-0.0812,0.9678,-0.233,63.89,30.67,-41.74,-4.65,55.45,-13.35,cam3,images/cam3/000113.png
114,0.7102,0.8498,-0.5507,0.0597,0.5353,0.7929,40.69,48.69,-31.55,3.42,30.67,45.43,cam0,images/cam0/000114.png
114,0.7102,0.8498,-0.5507,0.0597,0.5353,0.7929,40.69,48.69,-31.55,3.42,30.67,45.43,cam3,images/cam3/000114.png
115,-0.9617,-0.5721,0.8435,-0.9678,-1.0032,0.8406,-55.1,-32.78,48.33,-55.45,-57.48,48.16,cam0,images/cam0/000115.png
115,-0.9617,-0.5721,0.8435,-0.9678,-1.0032,0.8406,-55.1,-32.78,48.33,-55.45,-57.48,48.16,cam3,images/cam3/000115.png
116,0.2253,0.4049,-0.5782,-0.9142,0.5782,0.0567,12.91,23.2,-33.13,-52.38,33.13,3.25,cam0,images/cam0/000116.png
116,0.2253,0.4049,-0.5782,-0.9142,0.5782,0.0567,12.91,23.2,-33.13,-52.38,33.13,3.25,cam3,images/cam3/000116.png
117,0.8835,0.5828,-1.247,-0.1794,0.4677,-0.3098,50.62,33.39,-71.45,-10.28,26.8,-17.75,cam0,images/cam0/000117.png
117,0.8835,0.5828,-1.247,-0.1794,0.4677,-0.3098,50.62,33.39,-71.45,-10.28,26.8,-17.75,cam3,images/cam3/000117.png
118,0.977,-0.3128,-0.6763,0.4187,-0.7224,-0.6564,55.98,-17.92,-38.75,23.99,-41.39,-37.61,cam0,images/cam0/000118.png
118,0.977,-0.3128,-0.6763,0.4187,-0.7224,-0.6564,55.98,-17.92,-38.75,23.99,-41.39,-37.61,cam3,images/cam3/000118.png
119,0.2178,-1.2163,0.5536,-0.3451,-1.0982,-0.954,12.48,-69.69,31.72,-19.77,-62.92,-54.66,cam0,images/cam0/000119.png
119,0.2178,-1.2163,0.5536,-0.3451,-1.0982,-0.954,12.48,-69.69,31.72,-19.77,-62.92,-54.66,cam3,images/cam3/000119.png
120,-0.9034,-0.836,0.6257,-0.437,-1.1872,-0.1977,-51.76,-47.9,35.85,-25.04,-68.02,-11.33,cam0,images/cam0/000120.png
120,-0.9034,-0.836,0.6257,-0.437,-1.1872,-0.1977,-51.76,-47.9,35.85,-25.04,-68.02,-11.33,cam3,images/cam3/000120.png
121,-0.3588,0.3911,-0.299,0.2253,-0.7563,0.8221,-20.56,22.41,-17.13,12.91,-43.33,47.1,cam0,images/cam0/000121.png
121,-0.3588,0.3911,-0.299,0.2253,-0.7563,0.8221,-20.56,22.41,-17.13,12.91,-43.33,47.1,cam3,images/cam3/000121.png
122,1.3191,1.1718,0.3819,-0.8344,-0.7163,1.3191,75.58,67.14,21.88,-47.81,-41.04,75.58,cam0,images/cam0/000122.png
122,1.3191,1.1718,0.3819,-0.8344,-0.7163,1.3191,75.58,67.14,21.88,-47.81,-41.04,75.58,cam3,images/cam3/000122.png
123,0.7486,-0.296,0.1932,-1.0062,0.698,0.3374,42.89,-16.96,11.07,-57.65,39.99,19.33,cam0,images/cam0/000123.png
123,0.7486,-0.296,0.1932,-1.0062,0.698,0.3374,42.89,-16.96,11.07,-57.65,39.99,19.33,cam3,images/cam3/000123.png
124,-0.7823,-0.0276,0.9831,-0.1333,0.8543,-0.1717,-44.82,-1.58,56.33,-7.64,48.95,-9.84,cam0,images/cam0/000124.png
124,-0.7823,-0.0276,0.9831,-0.1333,0.8543,-0.1717,-44.82,-1.58,56.33,-7.64,48.95,-9.84,cam3,images/cam3/000124.png
125,-0.5568,0.3758,0.7393,-0.1503,0.3451,-1.0875,-31.9,21.53,42.36,-8.61,19.77,-62.31,cam0,images/cam0/000125.png
125,-0.5568,0.3758,0.7393,-0.1503,0.3451,-1.0875,-31.9,21.53,42.36,-8.61,19.77,-62.31,cam3,images/cam3/000125.png
126,-0.3588,-0.0353,0.3128,0.0152,0.0414,-0.4171,-20.56,-2.02,17.92,0.87,2.37,-23.9,cam0,images/cam0/000126.png
126,-0.3588,-0.0353,0.3128,0.0152,0.0414,-0.4171,-20.56,-2.02,17.92,0.87,2.37,-23.9,cam3,images/cam3/000126.png
127,-0.5168,-0.7454,-0.0705,0.5475,-0.299,0.5997,-29.61,-42.71,-4.04,31.37,-17.13,34.36,cam0,images/cam0/000127.png
127,-0.5168,-0.7454,-0.0705,0.5475,-0.299,0.5997,-29.61,-42.71,-4.04,31.37,-17.13,34.36,cam3,images/cam3/000127.png
128,0.5552,-0.5613,-0.8037,0.5814,-1.1397,-0.8528,31.81,-32.16,-46.05,33.31,-65.3,-48.86,cam0,images/cam0/000128.png
128,0.5552,-0.5613,-0.8037,0.5814,-1.1397,-0.8528,31.81,-32.16,-46.05,33.31,-65.3,-48.86,cam3,images/cam3/000128.png
129,0.4049,0.4815,0.2269,1.0783,0.4739,-1.4251,23.2,27.59,13.0,61.78,27.15,-81.65,cam0,images/cam0/000129.png
129,0.4049,0.4815,0.2269,1.0783,0.4739,-1.4251,23.2,27.59,13.0,61.78,27.15,-81.65,cam3,images/cam3/000129.png
130,-1.2455,-0.1119,-0.0443,-0.2775,-0.9402,0.0122,-71.36,-6.41,-2.54,-15.9,-53.87,0.7,cam0,images/cam0/000130.png
130,-1.2455,-0.1119,-0.0443,-0.2775,-0.9402,0.0122,-71.36,-6.41,-2.54,-15.9,-53.87,0.7,cam3,images/cam3/000130.png
131,-1.1718,-0.7301,0.7163,-0.0628,-0.3482,0.0536,-67.14,-41.83,41.04,-3.6,-19.95,3.07,cam0,images/cam0/000131.png
131,-1.1718,-0.7301,0.7163,-0.0628,-0.3482,0.0536,-67.14,-41.83,41.04,-3.6,-19.95,3.07,cam3,images/cam3/000131.png
132,-0.4508,0.6856,-0.3297,0.9264,-0.2806,-1.4771,-25.83,39.28,-18.89,53.08,-16.08,-84.63,cam0,images/cam0/000132.png
132,-0.4508,0.6856,-0.3297,0.9264,-0.2806,-1.4771,-25.83,39.28,-18.89,53.08,-16.08,-84.63,cam3,images/cam3/000132.png
133,-0.1887,0.2054,0.2592,0.8283,-0.9955,-0.4156,-10.81,11.77,14.85,47.46,-57.04,-23.81,cam0,images/cam0/000133.png
133,-0.1887,0.2054,0.2592,0.8283,-0.9955,-0.4156,-10.81,11.77,14.85,47.46,-57.04,-23.81,cam3,images/cam3/000133.png
134,0.1042,-0.4341,1.0154,0.1625,-0.0827,-0.1026,5.97,-24.87,58.18,9.31,-4.74,-5.88,cam0,images/cam0/000134.png
134,0.1042,-0.4341,1.0154,0.1625,-0.0827,-0.1026,5.97,-24.87,58.18,9.31,-4.74,-5.88,cam3,images/cam3/000134.png
135,-0.6426,-1.0844,0.5046,-0.0506,-0.2269,-0.2208,-36.82,-62.13,28.91,-2.9,-13.0,-12.65,cam0,images/cam0/000135.png
135,-0.6426,-1.0844,0.5046,-0.0506,-0.2269,-0.2208,-36.82,-62.13,28.91,-2.9,-13.0,-12.65,cam3,images/cam3/000135.png
136,-0.115,-1.2163,0.0045,-1.0982,-0.3697,0.4494,-6.59,-69.69,0.26,-62.92,-21.18,25.75,cam0,images/cam0/000136.png
136,-0.115,-1.2163,0.0045,-1.0982,-0.3697,0.4494,-6.59,-69.69,0.26,-62.92,-21.18,25.75,cam3,images/cam3/000136.png
137,0.2346,-0.5,-0.9296,-0.0152,0.0045,0.3665,13.44,-28.65,-53.26,-0.87,0.26,21.0,cam0,images/cam0/000137.png
137,0.2346,-0.5,-0.9296,-0.0152,0.0045,0.3665,13.44,-28.65,-53.26,-0.87,0.26,21.0,cam3,images/cam3/000137.png
138,0.1993,-0.3711,0.0106,0.566,-0.0215,-1.2992,11.42,-21.26,0.61,32.43,-1.23,-74.44,cam0,images/cam0/000138.png
138,0.1993,-0.3711,0.0106,0.566,-0.0215,-1.2992,11.42,-21.26,0.61,32.43,-1.23,-74.44,cam3,images/cam3/000138.png
139,-0.75,0.6257,0.5767,-0.6917,0.8083,-0.1164,-42.97,35.85,33.04,-39.63,46.31,-6.67,cam0,images/cam0/000139.png
139,-0.75,0.6257,0.5767,-0.6917,0.8083,-0.1164,-42.97,35.85,33.04,-39.63,46.31,-6.67,cam3,images/cam3/000139.png
140,-1.0046,0.6089,0.4892,-1.0385,0.1595,-0.1595,-57.56,34.89,28.03,-59.5,9.14,-9.14,cam0,images/cam0/000140.png
140,-1.0046,0.6089,0.4892,-1.0385,0.1595,-0.1595,-57.56,34.89,28.03,-59.5,9.14,-9.14,cam3,images/cam3/000140.png
141,-0.7515,-0.0536,0.0658,-0.6548,-1.3652,-1.1074,-43.06,-3.07,3.77,-37.52,-78.22,-63.45,cam0,images/cam0/000141.png
141,-0.7515,-0.0536,0.0658,-0.6548,-1.3652,-1.1074,-43.06,-3.07,3.77,-37.52,-78.22,-63.45,cam3,images/cam3/000141.png
142,-0.9725,0.7025,0.052,1.0123,-0.2346,-0.1794,-55.72,40.25,2.98,58.0,-13.44,-10.28,cam0,images/cam0/000142.png
142,-0.9725,0.7025,0.052,1.0123,-0.2346,-0.1794,-55.72,40.25,2.98,58.0,-13.44,-10.28,cam3,images/cam3/000142.png
143,-1.3207,0.6288,0.1395,-0.1747,0.9264,-0.1887,-75.67,36.03,7.99,-10.01,53.08,-10.81,cam0,images/cam0/000143.png
143,-1.3207,0.6288,0.1395,-0.1747,0.9264,-0.1887,-75.67,36.03,7.99,-10.01,53.08,-10.81,cam3,images/cam3/000143.png
144,-1.3345,0.1042,-0.3588,-0.9463,-0.0798,-0.3604,-76.46,5.97,-20.56,-54.22,-4.57,-20.65,cam0,images/cam0/000144.png
144,-1.3345,0.1042,-0.3588,-0.9463,-0.0798,-0.3604,-76.46,5.97,-20.56,-54.22,-4.57,-20.65,cam3,images/cam3/000144.png
145,-0.2592,-0.3374,-0.0045,-0.1196,-0.2714,-0.4203,-14.85,-19.33,-0.26,-6.85,-15.55,-24.08,cam0,images/cam0/000145.png
145,-0.2592,-0.3374,-0.0045,-0.1196,-0.2714,-0.4203,-14.85,-19.33,-0.26,-6.85,-15.55,-24.08,cam3,images/cam3/000145.png
146,1.0722,-0.4356,0.5231,1.0997,0.1089,-0.5475,61.43,-24.96,29.97,63.01,6.24,-31.37,cam0,images/cam0/000146.png
146,1.0722,-0.4356,0.5231,1.0997,0.1089,-0.5475,61.43,-24.96,29.97,63.01,6.24,-31.37,cam3,images/cam3/000146.png
147,0.6779,0.9296,-1.0753,0.3358,-0.4156,-1.4479,38.84,53.26,-61.61,19.24,-23.81,-82.96,cam0,images/cam0/000147.png
147,0.6779,0.9296,-1.0753,0.3358,-0.4156,-1.4479,38.84,53.26,-61.61,19.24,-23.81,-82.96,cam3,images/cam3/000147.png
148,-0.9248,0.3636,-1.2378,-0.4601,0.6212,-1.4097,-52.99,20.83,-70.92,-26.36,35.59,-80.77,cam0,images/cam0/000148.png
148,-0.9248,0.3636,-1.2378,-0.4601,0.6212,-1.4097,-52.99,20.83,-70.92,-26.36,35.59,-80.77,cam3,images/cam3/000148.png
149,-1.3758,-0.4508,-0.1119,-0.9386,0.9325,0.2423,-78.83,-25.83,-6.41,-53.78,53.43,13.88,cam0,images/cam0/000149.png
149,-1.3758,-0.4508,-0.1119,-0.9386,0.9325,0.2423,-78.83,-25.83,-6.41,-53.78,53.43,13.88,cam3,images/cam3/000149.png
150,-1.3114,-0.2868,-0.0152,-0.7179,-0.2714,0.4677,-75.14,-16.43,-0.87,-41.13,-15.55,26.8,cam0,images/cam0/000150.png
150,-1.3114,-0.2868,-0.0152,-0.7179,-0.2714,0.4677,-75.14,-16.43,-0.87,-41.13,-15.55,26.8,cam3,images/cam3/000150.png
151,-0.2377,0.7117,0.6749,0.5369,-0.5859,0.0045,-13.62,40.78,38.67,30.76,-33.57,0.26,cam0,images/cam0/000151.png
151,-0.2377,0.7117,0.6749,0.5369,-0.5859,0.0045,-13.62,40.78,38.67,30.76,-33.57,0.26,cam3,images/cam3/000151.png
152,0.6672,0.5077,-0.4341,0.1963,0.9372,-1.0584,38.23,29.09,-24.87,11.25,53.7,-60.64,cam0,images/cam0/000152.png
152,0.6672,0.5077,-0.4341,0.1963,0.9372,-1.0584,38.23,29.09,-24.87,11.25,53.7,-60.64,cam3,images/cam3/000152.png
153,0.9126,-0.4739,0.5798,0.23,-0.1487,0.1442,52.29,-27.15,33.22,13.18,-8.52,8.26,cam0,images/cam0/000153.png
153,0.9126,-0.4739,0.5798,0.23,-0.1487,0.1442,52.29,-27.15,33.22,13.18,-8.52,8.26,cam3,images/cam3/000153.png
154,0.1134,-1.0982,1.0568,0.6257,0.1747,-0.0414,6.5,-62.92,60.55,35.85,10.01,-2.37,cam0,images/cam0/000154.png
154,0.1134,-1.0982,1.0568,0.6257,0.1747,-0.0414,6.5,-62.92,60.55,35.85,10.01,-2.37,cam3,images/cam3/000154.png
155,-0.8098,-0.8988,0.7929,0.707,1.2362,-1.109,-46.4,-51.5,45.43,40.51,70.83,-63.54,cam0,images/cam0/000155.png
155,-0.8098,-0.8988,0.7929,0.707,1.2362,-1.109,-46.4,-51.5,45.43,40.51,70.83,-63.54,cam3,images/cam3/000155.png
156,-0.0552,0.8053,0.2407,-0.6426,0.7255,-1.2884,-3.16,46.14,13.79,-36.82,41.57,-73.82,cam0,images/cam0/000156.png
156,-0.0552,0.8053,0.2407,-0.6426,0.7255,-1.2884,-3.16,46.14,13.79,-36.82,41.57,-73.82,cam3,images/cam3/000156.png
157,-0.9571,0.7316,-0.4969,-1.02,1.0107,0.3053,-54.84,41.92,-28.47,-58.44,57.91,17.49,cam0,images/cam0/000157.png
157,-0.9571,0.7316,-0.4969,-1.02,1.0107,0.3053,-54.84,41.92,-28.47,-58.44,57.91,17.49,cam3,images/cam3/000157.png
158,-1.3605,-0.3834,-0.6779,-0.3128,-0.3419,0.7439,-77.95,-21.97,-38.84,-17.92,-19.59,42.62,cam0,images/cam0/000158.png
158,-1.3605,-0.3834,-0.6779,-0.3128,-0.3419,0.7439,-77.95,-21.97,-38.84,-17.92,-19.59,42.62,cam3,images/cam3/000158.png
159,-1.1167,0.954,-0.8344,-0.2407,0.8774,-0.0321,-63.98,54.66,-47.81,-13.79,50.27,-1.84,cam0,images/cam0/000159.png
159,-1.1167,0.954,-0.8344,-0.2407,0.8774,-0.0321,-63.98,54.66,-47.81,-13.79,50.27,-1.84,cam3,images/cam3/000159.png
160,0.1288,0.7393,-0.7884,-0.4786,0.5782,-0.3559,7.38,42.36,-45.17,-27.42,33.13,-20.39,cam0,images/cam0/000160.png
160,0.1288,0.7393,-0.7884,-0.4786,0.5782,-0.3559,7.38,42.36,-45.17,-27.42,33.13,-20.39,cam3,images/cam3/000160.png
161,0.7915,-0.3236,-0.115,-0.3067,-0.1977,-0.2484,45.35,-18.54,-6.59,-17.57,-11.33,-14.23,cam0,images/cam0/000161.png
161,0.7915,-0.3236,-0.115,-0.3067,-0.1977,-0.2484,45.35,-18.54,-6.59,-17.57,-11.33,-14.23,cam3,images/cam3/000161.png
162,0.5383,-1.0952,-0.4309,0.388,-0.8421,-0.7055,30.84,-62.75,-24.69,22.23,-48.25,-40.42,cam0,images/cam0/000162.png
162,0.5383,-1.0952,-0.4309,0.388,-0.8421,-0.7055,30.84,-62.75,-24.69,22.23,-48.25,-40.42,cam3,images/cam3/000162.png
163,-0.273,-0.3742,0.1395,0.5077,-0.9126,0.2269,-15.64,-21.44,7.99,29.09,-52.29,13.0,cam0,images/cam0/000163.png
163,-0.273,-0.3742,0.1395,0.5077,-0.9126,0.2269,-15.64,-21.44,7.99,29.09,-52.29,13.0,cam3,images/cam3/000163.png
164,-0.2484,-1.0859,-0.2852,0.569,-0.8912,-0.1395,-14.23,-62.22,-16.34,32.6,-51.06,-7.99,cam0,images/cam0/000164.png
164,-0.2484,-1.0859,-0.2852,0.569,-0.8912,-0.1395,-14.23,-62.22,-16.34,32.6,-51.06,-7.99,cam3,images/cam3/000164.png
165,0.0414,-0.454,0.8421,-0.2913,-0.6042,-0.3681,2.37,-26.01,48.25,-16.69,-34.62,-21.09,cam0,images/cam0/000165.png
165,0.0414,-0.454,0.8421,-0.2913,-0.6042,-0.3681,2.37,-26.01,48.25,-16.69,-34.62,-21.09,cam3,images/cam3/000165.png
166,1.1442,0.4479,1.1228,0.0152,1.0737,1.2669,65.56,25.66,64.33,0.87,61.52,72.59,cam0,images/cam0/000166.png
166,1.1442,0.4479,1.1228,0.0152,1.0737,1.2669,65.56,25.66,64.33,0.87,61.52,72.59,cam3,images/cam3/000166.png
167,1.3038,0.9817,0.2913,-0.6548,0.5782,-0.2115,74.7,56.25,16.69,-37.52,33.13,-12.12,cam0,images/cam0/000167.png
167,1.3038,0.9817,0.2913,-0.6548,0.5782,-0.2115,74.7,56.25,16.69,-37.52,33.13,-12.12,cam3,images/cam3/000167.png
168,1.3085,0.3636,-0.3773,-0.0398,0.2745,-0.477,74.97,20.83,-21.62,-2.28,15.73,-27.33,cam0,images/cam0/000168.png
168,1.3085,0.3636,-0.3773,-0.0398,0.2745,-0.477,74.97,20.83,-21.62,-2.28,15.73,-27.33,cam3,images/cam3/000168.png
169,1.201,-0.7301,-0.437,0.2101,-0.5583,0.4417,68.81,-41.83,-25.04,12.04,-31.99,25.31,cam0,images/cam0/000169.png
169,1.201,-0.7301,-0.437,0.2101,-0.5583,0.4417,68.81,-41.83,-25.04,12.04,-31.99,25.31,cam3,images/cam3/000169.png
170,1.198,0.9879,0.0705,-0.8435,0.8988,1.0629,68.64,56.6,4.04,-48.33,51.5,60.9,cam0,images/cam0/000170.png
170,1.198,0.9879,0.0705,-0.8435,0.8988,1.0629,68.64,56.6,4.04,-48.33,51.5,60.9,cam3,images/cam3/000170.png
171,1.0324,1.0921,0.1026,-1.0369,0.0244,0.543,59.15,62.57,5.88,-59.41,1.4,31.11,cam0,images/cam0/000171.png
171,1.0324,1.0921,0.1026,-1.0369,0.0244,0.543,59.15,62.57,5.88,-59.41,1.4,31.11,cam3,images/cam3/000171.png
172,0.8774,0.4862,0.1747,-0.6702,-0.9556,-0.1103,50.27,27.86,10.01,-38.4,-54.75,-6.32,cam0,images/cam0/000172.png
172,0.8774,0.4862,0.1747,-0.6702,-0.9556,-0.1103,50.27,27.86,10.01,-38.4,-54.75,-6.32,cam3,images/cam3/000172.png
173,0.9357,-0.0106,0.7761,0.0581,0.0443,-0.092,53.61,-0.61,44.47,3.33,2.54,-5.27,cam0,images/cam0/000173.png
173,0.9357,-0.0106,0.7761,0.0581,0.0443,-0.092,53.61,-0.61,44.47,3.33,2.54,-5.27,cam3,images/cam3/000173.png
174,0.684,0.8713,0.8191,-0.8283,0.1625,-0.0949,39.19,49.92,46.93,-47.46,9.31,-5.44,cam0,images/cam0/000174.png
174,0.684,0.8713,0.8191,-0.8283,0.1625,-0.0949,39.19,49.92,46.93,-47.46,9.31,-5.44,cam3,images/cam3/000174.png
175,0.5337,-0.681,1.1718,-0.7117,1.1427,1.339,30.58,-39.02,67.14,-40.78,65.47,76.72,cam0,images/cam0/000175.png
175,0.5337,-0.681,1.1718,-0.7117,1.1427,1.339,30.58,-39.02,67.14,-40.78,65.47,76.72,cam3,images/cam3/000175.png
176,-0.1381,-1.2332,-0.2944,0.1625,0.7055,-0.3405,-7.91,-70.66,-16.87,9.31,40.42,-19.51,cam0,images/cam0/000176.png
176,-0.1381,-1.2332,-0.2944,0.1625,0.7055,-0.3405,-7.91,-70.66,-16.87,9.31,40.42,-19.51,cam3,images/cam3/000176.png
177,0.5737,-0.0367,-0.9847,-0.7868,0.3604,-1.3621,32.87,-2.1,-56.42,-45.08,20.65,-78.04,cam0,images/cam0/000177.png
177,0.5737,-0.0367,-0.9847,-0.7868,0.3604,-1.3621,32.87,-2.1,-56.42,-45.08,20.65,-78.04,cam3,images/cam3/000177.png
178,-0.0229,-0.233,-0.4786,-0.9463,0.4555,-0.1304,-1.31,-13.35,-27.42,-54.22,26.1,-7.47,cam0,images/cam0/000178.png
178,-0.0229,-0.233,-0.4786,-0.9463,0.4555,-0.1304,-1.31,-13.35,-27.42,-54.22,26.1,-7.47,cam3,images/cam3/000178.png
179,-0.9495,-0.7576,0.207,-0.8774,0.6334,1.4848,-54.4,-43.41,11.86,-50.27,36.29,85.07,cam0,images/cam0/000179.png
179,-0.9495,-0.7576,0.207,-0.8774,0.6334,1.4848,-54.4,-43.41,11.86,-50.27,36.29,85.07,cam3,images/cam3/000179.png
180,-0.4065,0.6779,-0.4725,-0.9111,0.3927,-0.1686,-23.29,38.84,-27.07,-52.2,22.5,-9.66,cam0,images/cam0/000180.png
