index,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,camera,image_path
47,0.4834,-1.627,-0.9048,-1.8622,0.0271,-1.1364,27.7,-93.22,-51.84,-106.7,1.55,-65.11,left,images/left/000047.png
47,0.4834,-1.627,-0.9048,-1.8622,0.0271,-1.1364,27.7,-93.22,-51.84,-106.7,1.55,-65.11,top,images/top/000047.png
48,1.8231,0.2515,0.9294,0.1788,-0.7757,-1.2423,104.46,14.41,53.25,10.24,-44.44,-71.18,front,images/front/000048.png
48,1.8231,0.2515,0.9294,0.1788,-0.7757,-1.2423,104.46,14.41,53.25,10.24,-44.44,-71.18,right,images/right/000048.png
48,1.8231,0.2515,0.9294,0.1788,-0.7757,-1.2423,104.46,14.41,53.25,10.24,-44.44,-71.18,left,images/left/000048.png
48,1.8231,0.2515,0.9294,0.1788,-0.7757,-1.2423,104.46,14.41,53.25,10.24,-44.44,-71.18,top,images/top/000048.png
49,1.9024,0.5729,-0.0354,0.3876,-0.4063,-1.2423,109.0,32.82,-2.03,22.21,-23.28,-71.18,front,images/front/000049.png
49,1.9024,0.5729,-0.0354,0.3876,-0.4063,-1.2423,109.0,32.82,-2.03,22.21,-23.28,-71.18,right,images/right/000049.png
49,1.9024,0.5729,-0.0354,0.3876,-0.4063,-1.2423,109.0,32.82,-2.03,22.21,-23.28,-71.18,left,images/left/000049.png
49,1.9024,0.5729,-0.0354,0.3876,-0.4063,-1.2423,109.0,32.82,-2.03,22.21,-23.28,-71.18,top,images/top/000049.png
50,-0.3772,-1.8038,-0.1463,1.7702,-0.3394,-0.7011,-21.61,-103.35,-8.38,101.42,-19.44,-40.17,front,images/front/000050.png
50,-0.3772,-1.8038,-0.1463,1.7702,-0.3394,-0.7011,-21.61,-103.35,-8.38,101.42,-19.44,-40.17,right,images/right/000050.png
50,-0.3772,-1.8038,-0.1463,1.7702,-0.3394,-0.7011,-21.61,-103.35,-8.38,101.42,-19.44,-40.17,left,images/left/000050.png
50,-0.3772,-1.8038,-0.1463,1.7702,-0.3394,-0.7011,-21.61,-103.35,-8.38,101.42,-19.44,-40.17,top,images/top/000050.png
51,0.5109,-0.8782,1.4549,2.5589,-0.5123,-0.6425,29.27,-50.31,83.36,146.62,-29.35,-36.82,front,images/front/000051.png
51,0.5109,-0.8782,1.4549,2.5589,-0.5123,-0.6425,29.27,-50.31,83.36,146.62,-29.35,-36.82,right,images/right/000051.png
51,0.5109,-0.8782,1.4549,2.5589,-0.5123,-0.6425,29.27,-50.31,83.36,146.62,-29.35,-36.82,left,images/left/000051.png
51,0.5109,-0.8782,1.4549,2.5589,-0.5123,-0.6425,29.27,-50.31,83.36,146.62,-29.35,-36.82,top,images/top/000051.png
52,-1.3924,-0.9755,0.5868,2.4534,1.267,-0.227,-79.78,-55.89,33.62,140.57,72.59,-13.01,front,images/front/000052.png
52,-1.3924,-0.9755,0.5868,2.4534,1.267,-0.227,-79.78,-55.89,33.62,140.57,72.59,-13.01,right,images/right/000052.png
52,-1.3924,-0.9755,0.5868,2.4534,1.267,-0.227,-79.78,-55.89,33.62,140.57,72.59,-13.01,left,images/left/000052.png
52,-1.3924,-0.9755,0.5868,2.4534,1.267,-0.227,-79.78,-55.89,33.62,140.57,72.59,-13.01,top,images/top/000052.png
53,0.9808,-1.1868,-0.148,0.0827,1.406,-0.142,56.2,-68.0,-8.48,4.74,80.56,-8.14,front,images/front/000053.png
53,0.9808,-1.1868,-0.148,0.0827,1.406,-0.142,56.2,-68.0,-8.48,4.74,80.56,-8.14,right,images/right/000053.png
53,0.9808,-1.1868,-0.148,0.0827,1.406,-0.142,56.2,-68.0,-8.48,4.74,80.56,-8.14,left,images/left/000053.png
53,0.9808,-1.1868,-0.148,0.0827,1.406,-0.142,56.2,-68.0,-8.48,4.74,80.56,-8.14,top,images/top/000053.png
54,1.5059,-1.6666,-1.067,1.049,-0.0417,-0.3781,86.28,-95.49,-61.14,60.1,-2.39,-21.66,front,images/front/000054.png
54,1.5059,-1.6666,-1.067,1.049,-0.0417,-0.3781,86.28,-95.49,-61.14,60.1,-2.39,-21.66,right,images/right/000054.png
54,1.5059,-1.6666,-1.067,1.049,-0.0417,-0.3781,86.28,-95.49,-61.14,60.1,-2.39,-21.66,left,images/left/000054.png
54,1.5059,-1.6666,-1.067,1.049,-0.0417,-0.3781,86.28,-95.49,-61.14,60.1,-2.39,-21.66,top,images/top/000054.png
55,2.024,-1.6888,-0.5911,1.1722,0.1121,-0.3781,115.97,-96.76,-33.87,67.16,6.42,-21.66,front,images/front/000055.png
55,2.024,-1.6888,-0.5911,1.1722,0.1121,-0.3781,115.97,-96.76,-33.87,67.16,6.42,-21.66,right,images/right/000055.png
55,2.024,-1.6888,-0.5911,1.1722,0.1121,-0.3781,115.97,-96.76,-33.87,67.16,6.42,-21.66,left,images/left/000055.png
55,2.024,-1.6888,-0.5911,1.1722,0.1121,-0.3781,115.97,-96.76,-33.87,67.16,6.42,-21.66,top,images/top/000055.png
56,0.3996,-1.5023,-0.7671,1.0737,-1.2544,-0.3781,22.9,-86.08,-43.95,61.52,-71.87,-21.66,front,images/front/000056.png
56,0.3996,-1.5023,-0.7671,1.0737,-1.2544,-0.3781,22.9,-86.08,-43.95,61.52,-71.87,-21.66,right,images/right/000056.png
56,0.3996,-1.5023,-0.7671,1.0737,-1.2544,-0.3781,22.9,-86.08,-43.95,61.52,-71.87,-21.66,left,images/left/000056.png
56,0.3996,-1.5023,-0.7671,1.0737,-1.2544,-0.3781,22.9,-86.08,-43.95,61.52,-71.87,-21.66,top,images/top/000056.png
57,0.2511,1.0588,0.5824,1.4018,0.7277,-0.3814,14.39,60.67,33.37,80.32,41.69,-21.86,front,images/front/000057.png
57,0.2511,1.0588,0.5824,1.4018,0.7277,-0.3814,14.39,60.67,33.37,80.32,41.69,-21.86,right,images/right/000057.png
57,0.2511,1.0588,0.5824,1.4018,0.7277,-0.3814,14.39,60.67,33.37,80.32,41.69,-21.86,left,images/left/000057.png
57,0.2511,1.0588,0.5824,1.4018,0.7277,-0.3814,14.39,60.67,33.37,80.32,41.69,-21.86,top,images/top/000057.png
58,0.7532,1.2991,0.9514,1.4217,0.8638,-0.3713,43.16,74.43,54.51,81.46,49.49,-21.28,front,images/front/000058.png
58,0.7532,1.2991,0.9514,1.4217,0.8638,-0.3713,43.16,74.43,54.51,81.46,49.49,-21.28,right,images/right/000058.png
58,0.7532,1.2991,0.9514,1.4217,0.8638,-0.3713,43.16,74.43,54.51,81.46,49.49,-21.28,left,images/left/000058.png
58,0.7532,1.2991,0.9514,1.4217,0.8638,-0.3713,43.16,74.43,54.51,81.46,49.49,-21.28,top,images/top/000058.png
59,0.9955,2.1296,-0.7863,1.6023,0.8018,-0.3713,57.04,122.01,-45.05,91.81,45.94,-21.28,front,images/front/000059.png
59,0.9955,2.1296,-0.7863,1.6023,0.8018,-0.3713,57.04,122.01,-45.05,91.81,45.94,-21.28,right,images/right/000059.png
59,0.9955,2.1296,-0.7863,1.6023,0.8018,-0.3713,57.04,122.01,-45.05,91.81,45.94,-21.28,left,images/left/000059.png
59,0.9955,2.1296,-0.7863,1.6023,0.8018,-0.3713,57.04,122.01,-45.05,91.81,45.94,-21.28,top,images/top/000059.png
60,-0.2205,2.4522,-1.4075,1.8713,0.7796,-0.3713,-12.63,140.5,-80.64,107.22,44.67,-21.28,front,images/front/000060.png
60,-0.2205,2.4522,-1.4075,1.8713,0.7796,-0.3713,-12.63,140.5,-80.64,107.22,44.67,-21.28,right,images/right/000060.png
60,-0.2205,2.4522,-1.4075,1.8713,0.7796,-0.3713,-12.63,140.5,-80.64,107.22,44.67,-21.28,left,images/left/000060.png
60,-0.2205,2.4522,-1.4075,1.8713,0.7796,-0.3713,-12.63,140.5,-80.64,107.22,44.67,-21.28,top,images/top/000060.png
61,-0.4215,2.6093,-1.6734,1.882,0.6324,-0.3588,-24.15,149.5,-95.88,107.83,36.23,-20.56,front,images/front/000061.png
61,-0.4215,2.6093,-1.6734,1.882,0.6324,-0.3588,-24.15,149.5,-95.88,107.83,36.23,-20.56,right,images/right/000061.png
61,-0.4215,2.6093,-1.6734,1.882,0.6324,-0.3588,-24.15,149.5,-95.88,107.83,36.23,-20.56,left,images/left/000061.png
61,-0.4215,2.6093,-1.6734,1.882,0.6324,-0.3588,-24.15,149.5,-95.88,107.83,36.23,-20.56,top,images/top/000061.png
62,-1.2738,2.2635,-1.0007,2.1496,0.1041,-0.3588,-72.98,129.69,-57.33,123.16,5.97,-20.56,front,images/front/000062.png
62,-1.2738,2.2635,-1.0007,2.1496,0.1041,-0.3588,-72.98,129.69,-57.33,123.16,5.97,-20.56,right,images/right/000062.png
62,-1.2738,2.2635,-1.0007,2.1496,0.1041,-0.3588,-72.98,129.69,-57.33,123.16,5.97,-20.56,left,images/left/000062.png
62,-1.2738,2.2635,-1.0007,2.1496,0.1041,-0.3588,-72.98,129.69,-57.33,123.16,5.97,-20.56,top,images/top/000062.png
63,-1.9456,0.9315,1.4008,-0.3761,-0.9125,-0.3588,-111.48,53.37,80.26,-21.55,-52.29,-20.56,front,images/front/000063.png
63,-1.9456,0.9315,1.4008,-0.3761,-0.9125,-0.3588,-111.48,53.37,80.26,-21.55,-52.29,-20.56,right,images/right/000063.png
63,-1.9456,0.9315,1.4008,-0.3761,-0.9125,-0.3588,-111.48,53.37,80.26,-21.55,-52.29,-20.56,left,images/left/000063.png
63,-1.9456,0.9315,1.4008,-0.3761,-0.9125,-0.3588,-111.48,53.37,80.26,-21.55,-52.29,-20.56,top,images/top/000063.png
64,-1.2164,1.3155,1.3876,-0.6109,0.601,-0.0745,-69.7,75.37,79.5,-35.0,34.44,-4.27,front,images/front/000064.png
64,-1.2164,1.3155,1.3876,-0.6109,0.601,-0.0745,-69.7,75.37,79.5,-35.0,34.44,-4.27,right,images/right/000064.png
64,-1.2164,1.3155,1.3876,-0.6109,0.601,-0.0745,-69.7,75.37,79.5,-35.0,34.44,-4.27,left,images/left/000064.png
64,-1.2164,1.3155,1.3876,-0.6109,0.601,-0.0745,-69.7,75.37,79.5,-35.0,34.44,-4.27,top,images/top/000064.png
65,0.7598,1.5038,0.5496,0.7396,-0.3688,0.1619,43.53,86.16,31.49,42.38,-21.13,9.28,front,images/front/000065.png
65,0.7598,1.5038,0.5496,0.7396,-0.3688,0.1619,43.53,86.16,31.49,42.38,-21.13,9.28,right,images/right/000065.png
65,0.7598,1.5038,0.5496,0.7396,-0.3688,0.1619,43.53,86.16,31.49,42.38,-21.13,9.28,left,images/left/000065.png
65,0.7598,1.5038,0.5496,0.7396,-0.3688,0.1619,43.53,86.16,31.49,42.38,-21.13,9.28,top,images/top/000065.png
66,0.4356,1.5224,0.4963,0.9802,-0.5246,-0.2054,24.96,87.22,28.44,56.16,-30.06,-11.77,front,images/front/000066.png
66,0.4356,1.5224,0.4963,0.9802,-0.5246,-0.2054,24.96,87.22,28.44,56.16,-30.06,-11.77,right,images/right/000066.png
66,0.4356,1.5224,0.4963,0.9802,-0.5246,-0.2054,24.96,87.22,28.44,56.16,-30.06,-11.77,left,images/left/000066.png
66,0.4356,1.5224,0.4963,0.9802,-0.5246,-0.2054,24.96,87.22,28.44,56.16,-30.06,-11.77,top,images/top/000066.png
67,1.6752,-0.9352,0.2245,0.862,-0.544,-0.2776,95.98,-53.58,12.86,49.39,-31.17,-15.91,front,images/front/000067.png
67,1.6752,-0.9352,0.2245,0.862,-0.544,-0.2776,95.98,-53.58,12.86,49.39,-31.17,-15.91,right,images/right/000067.png
67,1.6752,-0.9352,0.2245,0.862,-0.544,-0.2776,95.98,-53.58,12.86,49.39,-31.17,-15.91,left,images/left/000067.png
67,1.6752,-0.9352,0.2245,0.862,-0.544,-0.2776,95.98,-53.58,12.86,49.39,-31.17,-15.91,top,images/top/000067.png
68,1.8097,-0.3839,-1.1383,-0.2162,-0.5326,-0.2776,103.69,-22.0,-65.22,-12.39,-30.51,-15.91,front,images/front/000068.png
68,1.8097,-0.3839,-1.1383,-0.2162,-0.5326,-0.2776,103.69,-22.0,-65.22,-12.39,-30.51,-15.91,right,images/right/000068.png
68,1.8097,-0.3839,-1.1383,-0.2162,-0.5326,-0.2776,103.69,-22.0,-65.22,-12.39,-30.51,-15.91,left,images/left/000068.png
68,1.8097,-0.3839,-1.1383,-0.2162,-0.5326,-0.2776,103.69,-22.0,-65.22,-12.39,-30.51,-15.91,top,images/top/000068.png
69,0.0325,-1.3324,-1.0576,0.0282,-0.8232,-0.2776,1.86,-76.34,-60.6,1.61,-47.16,-15.91,front,images/front/000069.png
69,0.0325,-1.3324,-1.0576,0.0282,-0.8232,-0.2776,1.86,-76.34,-60.6,1.61,-47.16,-15.91,right,images/right/000069.png
69,0.0325,-1.3324,-1.0576,0.0282,-0.8232,-0.2776,1.86,-76.34,-60.6,1.61,-47.16,-15.91,left,images/left/000069.png
69,0.0325,-1.3324,-1.0576,0.0282,-0.8232,-0.2776,1.86,-76.34,-60.6,1.61,-47.16,-15.91,top,images/top/000069.png
70,-0.5154,-0.2053,-0.016,-0.7071,-0.81,-0.2902,-29.53,-11.76,-0.91,-40.52,-46.41,-16.63,front,images/front/000070.png
70,-0.5154,-0.2053,-0.016,-0.7071,-0.81,-0.2902,-29.53,-11.76,-0.91,-40.52,-46.41,-16.63,right,images/right/000070.png
70,-0.5154,-0.2053,-0.016,-0.7071,-0.81,-0.2902,-29.53,-11.76,-0.91,-40.52,-46.41,-16.63,left,images/left/000070.png
70,-0.5154,-0.2053,-0.016,-0.7071,-0.81,-0.2902,-29.53,-11.76,-0.91,-40.52,-46.41,-16.63,top,images/top/000070.png
71,0.1177,1.4145,1.3548,-1.1012,-0.8446,-0.2902,6.75,81.05,77.62,-63.09,-48.39,-16.63,front,images/front/000071.png
71,0.1177,1.4145,1.3548,-1.1012,-0.8446,-0.2902,6.75,81.05,77.62,-63.09,-48.39,-16.63,right,images/right/000071.png
71,0.1177,1.4145,1.3548,-1.1012,-0.8446,-0.2902,6.75,81.05,77.62,-63.09,-48.39,-16.63,left,images/left/000071.png
71,0.1177,1.4145,1.3548,-1.1012,-0.8446,-0.2902,6.75,81.05,77.62,-63.09,-48.39,-16.63,top,images/top/000071.png
72,-0.4045,-0.6831,-1.1773,-1.3106,-1.481,-0.2902,-23.17,-39.14,-67.45,-75.09,-84.86,-16.63,front,images/front/000072.png
72,-0.4045,-0.6831,-1.1773,-1.3106,-1.481,-0.2902,-23.17,-39.14,-67.45,-75.09,-84.86,-16.63,right,images/right/000072.png
72,-0.4045,-0.6831,-1.1773,-1.3106,-1.481,-0.2902,-23.17,-39.14,-67.45,-75.09,-84.86,-16.63,left,images/left/000072.png
72,-0.4045,-0.6831,-1.1773,-1.3106,-1.481,-0.2902,-23.17,-39.14,-67.45,-75.09,-84.86,-16.63,top,images/top/000072.png
73,1.285,-0.1165,-0.6668,-1.3179,0.9619,-0.2973,73.63,-6.67,-38.2,-75.51,55.12,-17.04,front,images/front/000073.png
73,1.285,-0.1165,-0.6668,-1.3179,0.9619,-0.2973,73.63,-6.67,-38.2,-75.51,55.12,-17.04,right,images/right/000073.png
73,1.285,-0.1165,-0.6668,-1.3179,0.9619,-0.2973,73.63,-6.67,-38.2,-75.51,55.12,-17.04,left,images/left/000073.png
73,1.285,-0.1165,-0.6668,-1.3179,0.9619,-0.2973,73.63,-6.67,-38.2,-75.51,55.12,-17.04,top,images/top/000073.png
74,1.0148,1.1634,1.3875,0.7084,-0.8893,-0.2914,58.15,66.66,79.5,40.59,-50.96,-16.69,front,images/front/000074.png
74,1.0148,1.1634,1.3875,0.7084,-0.8893,-0.2914,58.15,66.66,79.5,40.59,-50.96,-16.69,right,images/right/000074.png
74,1.0148,1.1634,1.3875,0.7084,-0.8893,-0.2914,58.15,66.66,79.5,40.59,-50.96,-16.69,left,images/left/000074.png
74,1.0148,1.1634,1.3875,0.7084,-0.8893,-0.2914,58.15,66.66,79.5,40.59,-50.96,-16.69,top,images/top/000074.png
75,-0.8743,-0.3494,2.0281,0.7863,-0.7165,-0.2914,-50.09,-20.02,116.2,45.05,-41.05,-16.69,front,images/front/000075.png
75,-0.8743,-0.3494,2.0281,0.7863,-0.7165,-0.2914,-50.09,-20.02,116.2,45.05,-41.05,-16.69,right,images/right/000075.png
75,-0.8743,-0.3494,2.0281,0.7863,-0.7165,-0.2914,-50.09,-20.02,116.2,45.05,-41.05,-16.69,left,images/left/000075.png
75,-0.8743,-0.3494,2.0281,0.7863,-0.7165,-0.2914,-50.09,-20.02,116.2,45.05,-41.05,-16.69,top,images/top/000075.png
76,1.1242,-1.1262,2.435,0.4754,-0.707,-0.2914,64.41,-64.53,139.51,27.24,-40.51,-16.69,front,images/front/000076.png
76,1.1242,-1.1262,2.435,0.4754,-0.707,-0.2914,64.41,-64.53,139.51,27.24,-40.51,-16.69,right,images/right/000076.png
76,1.1242,-1.1262,2.435,0.4754,-0.707,-0.2914,64.41,-64.53,139.51,27.24,-40.51,-16.69,left,images/left/000076.png
76,1.1242,-1.1262,2.435,0.4754,-0.707,-0.2914,64.41,-64.53,139.51,27.24,-40.51,-16.69,top,images/top/000076.png
77,1.0262,-0.3363,2.2196,0.4619,0.8589,-0.2914,58.8,-19.27,127.18,26.46,49.21,-16.69,front,images/front/000077.png
77,1.0262,-0.3363,2.2196,0.4619,0.8589,-0.2914,58.8,-19.27,127.18,26.46,49.21,-16.69,right,images/right/000077.png
77,1.0262,-0.3363,2.2196,0.4619,0.8589,-0.2914,58.8,-19.27,127.18,26.46,49.21,-16.69,left,images/left/000077.png
77,1.0262,-0.3363,2.2196,0.4619,0.8589,-0.2914,58.8,-19.27,127.18,26.46,49.21,-16.69,top,images/top/000077.png
78,0.4852,-1.642,1.1568,0.4671,-0.5496,-0.2788,27.8,-94.08,66.28,26.76,-31.49,-15.97,front,images/front/000078.png
78,0.4852,-1.642,1.1568,0.4671,-0.5496,-0.2788,27.8,-94.08,66.28,26.76,-31.49,-15.97,right,images/right/000078.png
78,0.4852,-1.642,1.1568,0.4671,-0.5496,-0.2788,27.8,-94.08,66.28,26.76,-31.49,-15.97,left,images/left/000078.png
78,0.4852,-1.642,1.1568,0.4671,-0.5496,-0.2788,27.8,-94.08,66.28,26.76,-31.49,-15.97,top,images/top/000078.png
79,0.3173,0.3308,-1.6252,0.5248,-0.606,-0.2914,18.18,18.95,-93.12,30.07,-34.72,-16.69,front,images/front/000079.png
79,0.3173,0.3308,-1.6252,0.5248,-0.606,-0.2914,18.18,18.95,-93.12,30.07,-34.72,-16.69,right,images/right/000079.png
79,0.3173,0.3308,-1.6252,0.5248,-0.606,-0.2914,18.18,18.95,-93.12,30.07,-34.72,-16.69,left,images/left/000079.png
79,0.3173,0.3308,-1.6252,0.5248,-0.606,-0.2914,18.18,18.95,-93.12,30.07,-34.72,-16.69,top,images/top/000079.png
80,-1.5895,-1.3758,-1.7912,1.6092,1.2382,0.2116,-91.07,-78.83,-102.63,92.2,70.94,12.13,front,images/front/000080.png
80,-1.5895,-1.3758,-1.7912,1.6092,1.2382,0.2116,-91.07,-78.83,-102.63,92.2,70.94,12.13,right,images/right/000080.png
80,-1.5895,-1.3758,-1.7912,1.6092,1.2382,0.2116,-91.07,-78.83,-102.63,92.2,70.94,12.13,left,images/left/000080.png
80,-1.5895,-1.3758,-1.7912,1.6092,1.2382,0.2116,-91.07,-78.83,-102.63,92.2,70.94,12.13,top,images/top/000080.png
81,0.7863,0.4662,-2.274,-0.7231,1.2825,0.2715,45.05,26.71,-130.29,-41.43,73.48,15.55,front,images/front/000081.png
81,0.7863,0.4662,-2.274,-0.7231,1.2825,0.2715,45.05,26.71,-130.29,-41.43,73.48,15.55,right,images/right/000081.png
81,0.7863,0.4662,-2.274,-0.7231,1.2825,0.2715,45.05,26.71,-130.29,-41.43,73.48,15.55,left,images/left/000081.png
81,0.7863,0.4662,-2.274,-0.7231,1.2825,0.2715,45.05,26.71,-130.29,-41.43,73.48,15.55,top,images/top/000081.png
82,0.4488,-0.6587,0.4175,0.4989,1.0671,0.3882,25.71,-37.74,23.92,28.59,61.14,22.24,front,images/front/000082.png
82,0.4488,-0.6587,0.4175,0.4989,1.0671,0.3882,25.71,-37.74,23.92,28.59,61.14,22.24,right,images/right/000082.png
82,0.4488,-0.6587,0.4175,0.4989,1.0671,0.3882,25.71,-37.74,23.92,28.59,61.14,22.24,left,images/left/000082.png
82,0.4488,-0.6587,0.4175,0.4989,1.0671,0.3882,25.71,-37.74,23.92,28.59,61.14,22.24,top,images/top/000082.png
83,0.7178,-0.9146,-1.1766,-1.3612,1.049,0.4326,41.13,-52.4,-67.41,-77.99,60.1,24.79,front,images/front/000083.png
83,0.7178,-0.9146,-1.1766,-1.3612,1.049,0.4326,41.13,-52.4,-67.41,-77.99,60.1,24.79,right,images/right/000083.png
83,0.7178,-0.9146,-1.1766,-1.3612,1.049,0.4326,41.13,-52.4,-67.41,-77.99,60.1,24.79,left,images/left/000083.png
83,0.7178,-0.9146,-1.1766,-1.3612,1.049,0.4326,41.13,-52.4,-67.41,-77.99,60.1,24.79,top,images/top/000083.png
84,0.2201,0.757,-1.5158,-1.5111,0.6775,0.42,12.61,43.37,-86.85,-86.58,38.82,24.07,front,images/front/000084.png
84,0.2201,0.757,-1.5158,-1.5111,0.6775,0.42,12.61,43.37,-86.85,-86.58,38.82,24.07,right,images/right/000084.png
84,0.2201,0.757,-1.5158,-1.5111,0.6775,0.42,12.61,43.37,-86.85,-86.58,38.82,24.07,left,images/left/000084.png
84,0.2201,0.757,-1.5158,-1.5111,0.6775,0.42,12.61,43.37,-86.85,-86.58,38.82,24.07,top,images/top/000084.png
85,1.489,-0.9583,0.7611,-1.7326,-0.9241,0.4274,85.31,-54.91,43.61,-99.27,-52.95,24.49,front,images/front/000085.png
85,1.489,-0.9583,0.7611,-1.7326,-0.9241,0.4274,85.31,-54.91,43.61,-99.27,-52.95,24.49,right,images/right/000085.png
85,1.489,-0.9583,0.7611,-1.7326,-0.9241,0.4274,85.31,-54.91,43.61,-99.27,-52.95,24.49,left,images/left/000085.png
85,1.489,-0.9583,0.7611,-1.7326,-0.9241,0.4274,85.31,-54.91,43.61,-99.27,-52.95,24.49,top,images/top/000085.png
86,1.6294,1.372,1.1456,-1.7612,-1.811,0.4274,93.36,78.61,65.64,-100.91,-103.76,24.49,front,images/front/000086.png
86,1.6294,1.372,1.1456,-1.7612,-1.811,0.4274,93.36,78.61,65.64,-100.91,-103.76,24.49,right,images/right/000086.png
86,1.6294,1.372,1.1456,-1.7612,-1.811,0.4274,93.36,78.61,65.64,-100.91,-103.76,24.49,left,images/left/000086.png
86,1.6294,1.372,1.1456,-1.7612,-1.811,0.4274,93.36,78.61,65.64,-100.91,-103.76,24.49,top,images/top/000086.png
87,1.5864,1.466,1.099,-0.8875,-1.6071,0.1578,90.89,84.0,62.97,-50.85,-92.08,9.04,front,images/front/000087.png
87,1.5864,1.466,1.099,-0.8875,-1.6071,0.1578,90.89,84.0,62.97,-50.85,-92.08,9.04,right,images/right/000087.png
87,1.5864,1.466,1.099,-0.8875,-1.6071,0.1578,90.89,84.0,62.97,-50.85,-92.08,9.04,left,images/left/000087.png
87,1.5864,1.466,1.099,-0.8875,-1.6071,0.1578,90.89,84.0,62.97,-50.85,-92.08,9.04,top,images/top/000087.png
88,1.7788,2.2174,-0.2244,-1.1101,-2.1097,0.1553,101.92,127.05,-12.86,-63.6,-120.88,8.9,front,images/front/000088.png
88,1.7788,2.2174,-0.2244,-1.1101,-2.1097,0.1553,101.92,127.05,-12.86,-63.6,-120.88,8.9,right,images/right/000088.png
88,1.7788,2.2174,-0.2244,-1.1101,-2.1097,0.1553,101.92,127.05,-12.86,-63.6,-120.88,8.9,left,images/left/000088.png
88,1.7788,2.2174,-0.2244,-1.1101,-2.1097,0.1553,101.92,127.05,-12.86,-63.6,-120.88,8.9,top,images/top/000088.png
89,-0.5069,2.2798,-1.3051,0.6988,-2.2268,0.1527,-29.04,130.62,-74.77,40.04,-127.59,8.75,front,images/front/000089.png
89,-0.5069,2.2798,-1.3051,0.6988,-2.2268,0.1527,-29.04,130.62,-74.77,40.04,-127.59,8.75,right,images/right/000089.png
89,-0.5069,2.2798,-1.3051,0.6988,-2.2268,0.1527,-29.04,130.62,-74.77,40.04,-127.59,8.75,left,images/left/000089.png
89,-0.5069,2.2798,-1.3051,0.6988,-2.2268,0.1527,-29.04,130.62,-74.77,40.04,-127.59,8.75,top,images/top/000089.png
90,0.038,1.5065,0.8689,-0.1215,0.0754,0.3727,2.18,86.32,49.78,-6.96,4.32,21.36,front,images/front/000090.png
90,0.038,1.5065,0.8689,-0.1215,0.0754,0.3727,2.18,86.32,49.78,-6.96,4.32,21.36,right,images/right/000090.png
90,0.038,1.5065,0.8689,-0.1215,0.0754,0.3727,2.18,86.32,49.78,-6.96,4.32,21.36,left,images/left/000090.png
90,0.038,1.5065,0.8689,-0.1215,0.0754,0.3727,2.18,86.32,49.78,-6.96,4.32,21.36,top,images/top/000090.png
91,-0.0581,0.3179,1.1935,0.5088,1.0153,0.3727,-3.33,18.22,68.38,29.15,58.17,21.36,front,images/front/000091.png
91,-0.0581,0.3179,1.1935,0.5088,1.0153,0.3727,-3.33,18.22,68.38,29.15,58.17,21.36,right,images/right/000091.png
91,-0.0581,0.3179,1.1935,0.5088,1.0153,0.3727,-3.33,18.22,68.38,29.15,58.17,21.36,left,images/left/000091.png
91,-0.0581,0.3179,1.1935,0.5088,1.0153,0.3727,-3.33,18.22,68.38,29.15,58.17,21.36,top,images/top/000091.png
92,-0.593,-1.4264,-0.8061,-0.5765,-0.1568,0.3436,-33.98,-81.72,-46.19,-33.03,-8.99,19.69,front,images/front/000092.png
92,-0.593,-1.4264,-0.8061,-0.5765,-0.1568,0.3436,-33.98,-81.72,-46.19,-33.03,-8.99,19.69,right,images/right/000092.png
92,-0.593,-1.4264,-0.8061,-0.5765,-0.1568,0.3436,-33.98,-81.72,-46.19,-33.03,-8.99,19.69,left,images/left/000092.png
92,-0.593,-1.4264,-0.8061,-0.5765,-0.1568,0.3436,-33.98,-81.72,-46.19,-33.03,-8.99,19.69,top,images/top/000092.png
93,-1.1207,-1.4023,-0.7554,1.2448,1.1014,0.3788,-64.21,-80.34,-43.28,71.32,63.11,21.71,front,images/front/000093.png
93,-1.1207,-1.4023,-0.7554,1.2448,1.1014,0.3788,-64.21,-80.34,-43.28,71.32,63.11,21.71,right,images/right/000093.png
93,-1.1207,-1.4023,-0.7554,1.2448,1.1014,0.3788,-64.21,-80.34,-43.28,71.32,63.11,21.71,left,images/left/000093.png
93,-1.1207,-1.4023,-0.7554,1.2448,1.1014,0.3788,-64.21,-80.34,-43.28,71.32,63.11,21.71,top,images/top/000093.png
94,-0.7842,-1.592,-0.8107,0.3334,-0.0425,0.3455,-44.93,-91.21,-46.45,19.1,-2.43,19.79,front,images/front/000094.png
94,-0.7842,-1.592,-0.8107,0.3334,-0.0425,0.3455,-44.93,-91.21,-46.45,19.1,-2.43,19.79,right,images/right/000094.png
94,-0.7842,-1.592,-0.8107,0.3334,-0.0425,0.3455,-44.93,-91.21,-46.45,19.1,-2.43,19.79,left,images/left/000094.png
94,-0.7842,-1.592,-0.8107,0.3334,-0.0425,0.3455,-44.93,-91.21,-46.45,19.1,-2.43,19.79,top,images/top/000094.png
95,1.6389,-1.4178,1.4538,1.6424,-0.3691,0.358,93.9,-81.23,83.3,94.1,-21.15,20.51,front,images/front/000095.png
95,1.6389,-1.4178,1.4538,1.6424,-0.3691,0.358,93.9,-81.23,83.3,94.1,-21.15,20.51,right,images/right/000095.png
